disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,state,amount_cleaned,non_disclosure_period(days)
2021,2021-03-11 00:00:00,2021-02-10 00:00:00,self,missing,Mount San Jacinto Coll Educ,sale_full,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,29.0
2021,2021-03-11 00:00:00,2021-02-16 00:00:00,self,missing,Rancho CA WTR FA DIST COMB UTIL,purchase,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,23.0
2021,2021-03-11 00:00:00,2021-02-10 00:00:00,self,missing,San Bruno CA Wtr Util,sale_full,"$50,001 - $100,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,75000.5,29.0
2021,2021-03-11 00:00:00,2021-02-11 00:00:00,self,missing,San Diego CA Wtr Util,purchase,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,28.0
2021,2021-03-11 00:00:00,2021-02-16 00:00:00,self,missing,San Diego CA Wtr Util,sale_full,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,23.0
2021,2021-03-11 00:00:00,2021-02-10 00:00:00,self,missing,San Francisco CA City/Cnty Impt,sale_full,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,29.0
2021,2021-03-11 00:00:00,2021-02-16 00:00:00,self,missing,San Francisco CA City/Cnty Impt,sale_full,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,23.0
2021,2021-03-11 00:00:00,2021-02-16 00:00:00,self,missing,San Francisco CA FINL SCH,sale_full,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,23.0
2021,2021-03-11 00:00:00,2021-02-16 00:00:00,self,missing,Santa Clara CA USD Impt Sch,sale_full,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,23.0
2021,2021-03-11 00:00:00,2021-02-16 00:00:00,self,missing,Silicon Vy Wtr Util,sale_full,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,23.0
2021,2021-03-11 00:00:00,2021-02-16 00:00:00,self,missing,Univ CA Pub Ed,sale_full,"$100,001 - $250,000",Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018346.pdf,False,CA,175000.5,23.0
2021,2021-05-17 00:00:00,2021-05-12 00:00:00,missing,AM,Antero Midstream Corporation,sale_full,"$250,001 - $500,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,375000.5,5.0
2021,2021-05-17 00:00:00,2021-05-11 00:00:00,joint,DOGE-USD,DOGE Coin,sale_full,"$1,001 - $15,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,8000.5,6.0
2021,2021-05-17 00:00:00,2021-05-13 00:00:00,missing,ENBL,Enable Midstream Partners LP Common Units Rep Ltd Partner Interests,sale_full,"$250,001 - $500,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,375000.5,4.0
2021,2021-05-17 00:00:00,2021-05-12 00:00:00,missing,ET,Energy Transfer LP Common Units,purchase,"$100,001 - $250,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,175000.5,5.0
2021,2021-05-17 00:00:00,2021-05-13 00:00:00,missing,ENLC,EnLink Midstream LLC Common Units rep LTD partner Interests,purchase,"$100,001 - $250,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,175000.5,4.0
2021,2021-05-17 00:00:00,2021-05-13 00:00:00,missing,MPLX,MPLX LP Common Units rep LTD partner Interests,sale_full,"$500,001 - $1,000,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,375000.5,4.0
2021,2021-05-17 00:00:00,2021-05-12 00:00:00,missing,PBF,PBF Logistics LP Common Units rep LTD partner Interests,purchase,"$250,001 - $500,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,375000.5,5.0
2021,2021-05-17 00:00:00,2021-05-12 00:00:00,missing,SHLX,Shell Midstream Partners LP Common Units rep LTD partner Interests,purchase,"$500,001 - $1,000,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,375000.5,5.0
2021,2021-05-17 00:00:00,2021-05-12 00:00:00,missing,USAC,USA Compression partners LP Common Units rep LTD partner Interests,sale_full,"$100,001 - $250,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,175000.5,5.0
2021,2021-05-17 00:00:00,2021-05-13 00:00:00,missing,USAC,USA Compression partners LP Common Units rep LTD partner Interests,purchase,"$100,001 - $250,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018758.pdf,False,TN,175000.5,4.0
2021,2021-05-17 00:00:00,2021-04-19 00:00:00,joint,missing,FS Energy & Power Fund Common,purchase,"$1,001 - $15,000",Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018757.pdf,False,OK,8000.5,28.0
2021,2021-05-17 00:00:00,2021-04-02 00:00:00,joint,FSKR,FS KKR CAP CORP II COM,purchase,"$1,001 - $15,000",Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018757.pdf,False,OK,8000.5,45.0
2021,2021-05-17 00:00:00,2021-04-23 00:00:00,joint,missing,JNL/Mellon US Stock MKT Index,exchange,"$250,001 - $500,000",Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018757.pdf,False,OK,375000.5,24.0
2021,2021-05-17 00:00:00,2021-04-23 00:00:00,joint,missing,JNL/Mellon US Stock MKT Index,exchange,"$500,001 - $1,000,000",Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018757.pdf,False,OK,375000.5,24.0
2021,2021-05-17 00:00:00,2021-04-30 00:00:00,joint,missing,Morgan Stanley Fin LLC Ser A MTN 05/06/2026 ZERO CPN,purchase,"$1,000,001 - $5,000,000",Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018757.pdf,False,OK,3000000.5,17.0
2021,2021-05-17 00:00:00,2020-10-01 00:00:00,self,missing,Bank of America Corp MTN Call Make WHole,sale_full,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,False,CA,8000.5,228.0
2021,2021-05-17 00:00:00,2020-07-31 00:00:00,self,missing,CBS Outdoor AMERS CAP LLC,purchase,"$15,001 - $50,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,False,CA,32500.5,290.0
2021,2021-05-17 00:00:00,2020-01-21 00:00:00,self,DKNG,DraftKings Inc - Class A,purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,False,CA,8000.5,482.0
2021,2021-05-17 00:00:00,2020-02-03 00:00:00,self,DKNG,DraftKings Inc - Class A,purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,False,CA,8000.5,469.0
2021,2021-05-17 00:00:00,2019-12-03 00:00:00,self,FNF,Fidelity National Information Services,sale_full,"$15,001 - $50,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,False,CA,32500.5,531.0
2021,2021-05-17 00:00:00,2020-11-24 00:00:00,self,missing,Lennar Corp Note Call Make Whole,sale_full,"$15,001 - $50,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,False,CA,32500.5,174.0
2021,2021-05-17 00:00:00,2019-06-20 00:00:00,self,LB,Limited Brands Inc,sale_full,"$15,001 - $50,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,False,CA,32500.5,697.0
2021,2021-05-17 00:00:00,2019-05-31 00:00:00,self,missing,Outfront Media Inc Ser B Note 5.625% Due 2/15/2024,purchase,"$15,001 - $50,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,False,CA,32500.5,717.0
2021,2021-05-17 00:00:00,2021-04-13 00:00:00,joint,SCI,Service Corp International - Bond,purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018667.pdf,False,CA,8000.5,34.0
2021,2021-10-22 00:00:00,2020-06-02 00:00:00,missing,missing,Fidelity Funds Fidelity Treasuries Only - Sale of $100k of Fidelity Funds,sale_partial,"$50,001 - $100,000",Carolyn B. Maloney,NY12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017063.pdf,False,NY,75000.5,507.0
2021,2021-10-22 00:00:00,2020-06-04 00:00:00,missing,missing,Fidelity Funds Fidelity Treasuries Only - Sale of $300k of Fidelity Funds,sale_full,"$250,001 - $500,000",Carolyn B. Maloney,NY12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017063.pdf,False,NY,375000.5,505.0
2021,2021-10-22 00:00:00,2021-09-21 00:00:00,missing,missing,New York NY County Mun Wtr Fin Auth Atr & SWR Sys Scd Gen RSLTN SUBSER CC1 Rev,purchase,"$15,001 - $50,000",Carolyn B. Maloney,NY12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017063.pdf,False,NY,32500.5,31.0
2021,2021-10-22 00:00:00,2021-09-30 00:00:00,missing,missing,Port Auth NY & NJ RFDG AMT CONS ONE HUNDERED NINETY SEVENTH SER REV,purchase,"$15,001 - $50,000",Carolyn B. Maloney,NY12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017063.pdf,False,NY,32500.5,22.0
2020,2020-02-08 00:00:00,2020-01-08 00:00:00,self,ALK,"Alaska air Group, Inc.",sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,31.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,AMGN,Amgen Inc.,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,30.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,ANTM,"Anthem, Inc.",sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,30.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,AAPL,Apple Inc.,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,AROW,Arrow Financial Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,ATO,Atmos Energy Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,BAC,Bank of America Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,30.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,CVX,Chevron Corporation,sale_full,"$15,001 - $50,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,32500.5,30.0
2020,2020-02-08 00:00:00,2020-01-08 00:00:00,self,CTSH,Cognizant Technology Solutions Corporation - Class A,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,31.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,CVS,CVs Health Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,30.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,DCI,"Donaldson Company, Inc.",sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-31 00:00:00,self,DCI,"Donaldson Company, Inc.",sale_full,"$15,001 - $50,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,32500.5,8.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,FAST,Fastenal Company,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-08 00:00:00,self,FDX,FedEx Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,31.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,FMCMF,Fresenius Medical Care aG Vorz aKT OHNE Stimmrecht,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,GCP,GCP Applied Technologies Inc.,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,30.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,JNJ,Johnson & Johnson,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-08 00:00:00,self,JCI,Johnson Controls International plc Ordinary Share,sale_full,"$15,001 - $50,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,32500.5,31.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,LH,Laboratory Corporation of America Holdings,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,30.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,LMT,Lockheed Martin Corporation,sale_full,"$15,001 - $50,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,32500.5,30.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,MCD,McDonald'S Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,MRK,"Merck & Company, Inc. Common Stock",sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,MSFT,Microsoft Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-08 00:00:00,self,OXY,Occidental Petroleum Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,31.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,PFE,"Pfizer, Inc.",sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,PG,Procter & Gamble Company,sale_full,"$15,001 - $50,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,32500.5,26.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,RF,Regions Financial Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,30.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,SEE,Sealed air Corporation,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,30.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,SHW,Sherwin-Williams Company,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,VMW,"Vmware, Inc. Common Stock, Class A",sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,GRA,W.R. Grace & Co.,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,WEC,"WEC Energy Group, Inc.",sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2020,2020-02-08 00:00:00,2020-01-09 00:00:00,self,WFC,Wells Fargo & Company,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,30.0
2020,2020-02-08 00:00:00,2020-01-13 00:00:00,self,XEL,Xcel Energy Inc.,sale_full,"$1,001 - $15,000",Michael John Gallagher,WI08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015036.pdf,False,WI,8000.5,26.0
2021,2021-04-11 00:00:00,2021-03-08 00:00:00,joint,missing,Oura Health OY Series Preferred Shares,purchase,"$100,001 - $250,000",Seth Moulton,MA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018427.pdf,False,MA,175000.5,34.0
2021,2021-11-24 00:00:00,2021-11-24 00:00:00,joint,ON,ON Semiconductor Corporation,purchase,"$1,001 - $15,000",Aston Donald McEachin,VA04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019878.pdf,False,VA,8000.5,0.0
2021,2021-11-24 00:00:00,2021-11-24 00:00:00,joint,NXPI,NXP Semiconductor NV,purchase,"$1,001 - $15,000",Aston Donald McEachin,VA04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019879.pdf,False,VA,8000.5,0.0
2021,2021-11-24 00:00:00,2021-11-24 00:00:00,joint,TXN,Texas Instruments Incorporated,purchase,"$1,001 - $15,000",Aston Donald McEachin,VA04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019880.pdf,False,VA,8000.5,0.0
2021,2021-11-24 00:00:00,2021-11-24 00:00:00,missing,KPLTW,Katapult Holdings Inc -  Warrant,purchase,"$1,001 - $15,000",Austin Scott,GA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019877.pdf,False,GA,8000.5,0.0
2021,2021-08-09 00:00:00,2021-07-31 00:00:00,missing,missing,Dist Columbia Income Tax R 5% 12/01/23,sale_full,"$50,001 - $100,000",Vern Buchanan,FL16,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019269.pdf,False,FL,75000.5,9.0
2021,2021-08-09 00:00:00,2021-07-28 00:00:00,joint,AAPL,Apple Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,12.0
2021,2021-08-09 00:00:00,2021-07-27 00:00:00,joint,SAM,Boston Beer Company Inc,sale_full,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,13.0
2021,2021-08-09 00:00:00,2021-07-23 00:00:00,joint,COF,Capital One Financial Corporation,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,17.0
2021,2021-08-09 00:00:00,2021-07-22 00:00:00,joint,CTSH,Cognizant Technology Solutions Corporation - Class A,sale_full,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,18.0
2021,2021-08-09 00:00:00,2021-07-16 00:00:00,joint,CTSH,Cognizant Technology Solutions Corporation - Class A,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,24.0
2021,2021-08-09 00:00:00,2021-07-23 00:00:00,joint,DAVA,Endava plc ADR Shares,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,17.0
2021,2021-08-09 00:00:00,2021-07-01 00:00:00,joint,FIVE,Five Below Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,39.0
2021,2021-08-09 00:00:00,2021-07-01 00:00:00,joint,LOPE,Grand Canyon Education Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,39.0
2021,2021-08-09 00:00:00,2021-07-30 00:00:00,joint,IFNNY,Infineon Technologies AG,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,10.0
2021,2021-08-09 00:00:00,2021-07-09 00:00:00,joint,LOW,Lowes Companies Inc,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,31.0
2021,2021-08-09 00:00:00,2021-07-22 00:00:00,joint,MRNA,Moderna Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,18.0
2021,2021-08-09 00:00:00,2021-07-28 00:00:00,joint,NVDA,NVIDIA Corporation,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,12.0
2021,2021-08-09 00:00:00,2021-07-23 00:00:00,joint,ORCL,Oracle Corporation,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,17.0
2021,2021-08-09 00:00:00,2021-07-23 00:00:00,joint,PYCR,Paycor HCM Inc,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,17.0
2021,2021-08-09 00:00:00,2021-07-16 00:00:00,joint,PNGAY,Ping An Insurance,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,24.0
2021,2021-08-09 00:00:00,2021-07-13 00:00:00,joint,PINS,Pinterest Inc Class A,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,27.0
2021,2021-08-09 00:00:00,2021-07-23 00:00:00,joint,QTS,QTS Realty Trust Inc Class A,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,17.0
2021,2021-08-09 00:00:00,2021-07-27 00:00:00,joint,ROLL,RRC Bearings Incorporated,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,13.0
2021,2021-08-09 00:00:00,2021-07-01 00:00:00,joint,REGN,Regeneron Pharmaceuticals Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,39.0
2021,2021-08-09 00:00:00,2021-07-30 00:00:00,joint,ROK,Rockwell Automation Inc,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,10.0
2021,2021-08-09 00:00:00,2021-07-01 00:00:00,joint,SKY,Skyline Champion Corporation,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,39.0
2021,2021-08-09 00:00:00,2021-07-20 00:00:00,joint,SNAP,Snap Inc Class A,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019257.pdf,False,NJ,8000.5,20.0
