,disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,state,amount_cleaned
8741,2020,2020-04-27,2019-06-24,--,PBCT,"People's United Financial, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8742,2020,2020-04-27,2019-02-06,--,PBCT,"People's United Financial, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8743,2020,2020-04-27,2019-02-06,--,PBCT,"People's United Financial, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8744,2020,2020-04-27,2019-06-24,--,PKI,"PerkinElmer, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8745,2020,2020-04-27,2019-08-28,--,PFE,"Pfizer, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8746,2020,2020-04-27,2019-02-05,--,PFE,"Pfizer, Inc.",sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8747,2020,2020-04-27,2019-04-16,--,PDM,"Piedmont Office Realty Trust, Inc. Class A",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8748,2020,2020-04-27,2019-06-24,--,PDM,"Piedmont Office Realty Trust, Inc. Class A",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8749,2020,2020-04-27,2019-06-24,--,PNGAY,Ping An Insurance,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8750,2020,2020-04-27,2019-03-20,--,PNGAY,Ping An Insurance,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8751,2020,2020-04-27,2019-03-18,--,PNGAY,Ping An Insurance,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8752,2020,2020-04-27,2019-04-03,--,PNW,Pinnacle West Capital Corporation,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8753,2020,2020-04-27,2019-03-19,--,PNW,Pinnacle West Capital Corporation,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8754,2020,2020-04-27,2019-06-24,--,PNW,Pinnacle West Capital Corporation,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8755,2020,2020-04-27,2019-06-24,--,PLNT,"Planet Fitness, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8756,2020,2020-04-27,2019-03-19,--,PLNT,"Planet Fitness, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8757,2020,2020-04-27,2019-04-03,--,PLNT,"Planet Fitness, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8758,2020,2020-04-27,2019-04-16,--,PLNT,"Planet Fitness, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8759,2020,2020-04-27,2019-06-24,--,PS,"Pluralsight, Inc. - Class A",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8760,2020,2020-04-27,2019-06-19,--,PS,"Pluralsight, Inc. - Class A",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8761,2020,2020-04-27,2019-04-30,--,PCH,PotlatchDeltic Corporation,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8762,2020,2020-04-27,2019-06-24,--,PCH,PotlatchDeltic Corporation,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8763,2020,2020-04-27,2019-02-15,--,PCH,PotlatchDeltic Corporation,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8764,2020,2020-04-27,2019-06-24,--,POWI,"Power Integrations, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8765,2020,2020-04-27,2019-06-24,--,PRA,ProAssurance Corporation,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8766,2020,2020-04-27,2019-06-04,--,PRA,ProAssurance Corporation,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8767,2020,2020-04-27,2019-05-15,--,PRGS,Progress Software Corporation,sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8768,2020,2020-04-27,2019-06-24,--,PRGS,Progress Software Corporation,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8769,2020,2020-04-27,2019-04-03,--,PUMP,ProPetro Holding Corp.,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8770,2020,2020-04-27,2019-03-19,--,PUMP,ProPetro Holding Corp.,sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8771,2020,2020-04-27,2019-06-24,--,PB,"Prosperity Bancshares, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8772,2020,2020-04-27,2019-02-06,--,PSB,"PS Business Parks, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8773,2020,2020-04-27,2019-04-03,--,PHM,"Pultegroup, Inc.",sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8774,2020,2020-04-27,2019-06-24,--,PHM,"Pultegroup, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8775,2020,2020-04-27,2019-06-04,--,PHM,"Pultegroup, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8776,2020,2020-04-27,2019-05-15,--,PBYI,Puma Biotechnology Inc,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8777,2020,2020-04-27,2019-01-23,--,PBYI,Puma Biotechnology Inc,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8778,2020,2020-04-27,2019-01-23,--,QGEN,Qiagen N.V. Common Shares,sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8779,2020,2020-04-27,2019-01-09,--,QGEN,Qiagen N.V. Common Shares,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8780,2020,2020-04-27,2019-03-06,--,QTS,"QTS Realty Trust, Inc. Class A",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8781,2020,2020-04-27,2019-05-15,--,QTS,"QTS Realty Trust, Inc. Class A",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8782,2020,2020-04-27,2019-06-24,--,QTS,"QTS Realty Trust, Inc. Class A",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8783,2020,2020-04-27,2019-06-24,--,QRTEA,"Qurate Retail, Inc. - Series A",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8784,2020,2020-04-27,2019-06-24,--,RDUS,"Radius Health, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8785,2020,2020-04-27,2019-04-16,--,RDUS,"Radius Health, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8786,2020,2020-04-27,2019-04-03,--,RDUS,"Radius Health, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8787,2020,2020-04-27,2019-01-09,--,RL,Ralph Lauren Corporation,sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8788,2020,2020-04-27,2019-06-04,--,RL,Ralph Lauren Corporation,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8789,2020,2020-04-27,2019-04-30,--,RDFN,Redfin Corporation,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8790,2020,2020-04-27,2019-06-24,--,RGA,"Reinsurance Group of America, Incorporated",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8791,2020,2020-04-27,2019-01-23,--,RCII,Rent-A-Center Inc.,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8792,2020,2020-04-27,2019-03-19,--,RCII,Rent-A-Center Inc.,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8793,2020,2020-04-27,2019-06-24,--,REXR,"Rexford Industrial Realty, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8794,2020,2020-04-27,2019-04-30,--,REXR,"Rexford Industrial Realty, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8795,2020,2020-04-27,2019-06-24,--,RIO,Rio Tinto Plc,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8796,2020,2020-04-27,2019-04-10,--,RIO,Rio Tinto Plc,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8797,2020,2020-04-27,2019-04-11,--,RIO,Rio Tinto Plc,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8798,2020,2020-04-27,2019-01-29,--,RHHBY,Roche Holdings AG Basel American Depositary Shares,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8799,2020,2020-04-27,2019-02-15,--,RHHBY,Roche Holdings AG Basel American Depositary Shares,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8800,2020,2020-04-27,2019-06-24,--,RHHBY,Roche Holdings AG Basel American Depositary Shares,sale_full,"$15,001 - $50,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,32500.5
8801,2020,2020-04-27,2019-06-24,--,ROL,"Rollins, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8802,2020,2020-04-27,2019-06-24,--,RDS.B,Royal Dutch Shell PLC Royal Dutch Shell PLC American Depositary Shares,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8803,2020,2020-04-27,2019-02-15,--,RDS.B,Royal Dutch Shell PLC Royal Dutch Shell PLC American Depositary Shares,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8804,2020,2020-04-27,2019-03-18,--,RDS.B,Royal Dutch Shell PLC Royal Dutch Shell PLC American Depositary Shares,sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8805,2020,2020-04-27,2019-02-06,--,RGLD,"Royal gold, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8806,2020,2020-04-27,2019-01-23,--,RGLD,"Royal gold, Inc.",sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8807,2020,2020-04-27,2019-02-15,--,SAP,SAP SE ADS,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8808,2020,2020-04-27,2019-04-11,--,SAP,SAP SE ADS,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8809,2020,2020-04-27,2019-06-24,--,SAP,SAP SE ADS,sale_full,"$15,001 - $50,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,32500.5
8810,2020,2020-04-27,2019-06-24,--,SSL,Sasol Ltd. American Depositary Shares,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8811,2020,2020-04-27,2019-06-24,--,SLB,Schlumberger N.V.,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8812,2020,2020-04-27,2019-04-30,--,SCHN,"Schnitzer Steel Industries, Inc. - Class A",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8813,2020,2020-04-27,2019-06-24,--,STX,Seagate Technology PLC - Ordinary Shares,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8814,2020,2020-04-27,2019-06-24,--,SEE,Sealed Air Corporation,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8815,2020,2020-04-27,2019-06-24,--,SGEN,"Seattle Genetics, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8816,2020,2020-04-27,2019-02-05,--,SRE,Sempra Energy,sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8817,2020,2020-04-27,2019-08-28,--,SRE,Sempra Energy,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8818,2020,2020-04-27,2019-04-08,--,SGSOY,SGS SA ADR,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8819,2020,2020-04-27,2019-04-05,--,SGSOY,SGS SA ADR,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8820,2020,2020-04-27,2019-06-24,--,SGSOY,SGS SA ADR,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8821,2020,2020-04-27,2019-05-15,--,SHAK,"Shake Shack, Inc. Class A",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8822,2020,2020-04-27,2019-06-24,--,SHAK,"Shake Shack, Inc. Class A",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8823,2020,2020-04-27,2019-06-24,--,SITC,SITE Centers Corp.,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8824,2020,2020-04-27,2019-06-04,--,SITC,SITE Centers Corp.,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8825,2020,2020-04-27,2019-05-15,--,SITE,"Siteone Landscape Supply, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8826,2020,2020-04-27,2019-06-24,--,SITE,"Siteone Landscape Supply, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8827,2020,2020-04-27,2019-06-24,--,SONVY,Sonova Holding AG Unsponsored ADR,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8828,2020,2020-04-27,2019-06-04,--,SPR,"Spirit Aerosystems Holdings, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8829,2020,2020-04-27,2019-02-20,--,SPR,"Spirit Aerosystems Holdings, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8830,2020,2020-04-27,2019-02-06,--,SPR,"Spirit Aerosystems Holdings, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8831,2020,2020-04-27,2019-02-06,--,SAVE,"Spirit Airlines, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8832,2020,2020-04-27,2019-02-20,--,SAVE,"Spirit Airlines, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8833,2020,2020-04-27,2019-03-19,--,SRC,"Spirit Realty Capital, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8834,2020,2020-04-27,2019-06-24,--,SRC,"Spirit Realty Capital, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8835,2020,2020-04-27,2019-06-24,--,SPSC,"SPS Commerce, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8836,2020,2020-04-27,2019-06-24,--,STE,STERIS plc,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8837,2020,2020-04-27,2019-06-24,--,SYIEY,Symrise AG Unsponsored ADR,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8838,2020,2020-04-27,2019-06-24,--,SSMXY,Sysmex Corporation Unsponsored ADR,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8839,2020,2020-04-27,2019-01-23,--,TCMD,"Tactile Systems Technology, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8840,2020,2020-04-27,2019-04-11,--,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8841,2020,2020-04-27,2019-02-15,--,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8842,2020,2020-04-27,2019-06-24,--,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,sale_full,"$15,001 - $50,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,32500.5
8843,2020,2020-04-27,2019-04-03,--,TMHC,Taylor Morrison Home Corporation,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8844,2020,2020-04-27,2019-01-09,--,TMHC,Taylor Morrison Home Corporation,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8845,2020,2020-04-27,2019-06-24,--,TEL,TE Connectivity Ltd. New Switzerland Registered Shares,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8846,2020,2020-04-27,2019-06-24,--,TMSNY,Temenos Group AG SPONSORED ADR,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8847,2020,2020-04-27,2019-05-15,--,TPX,"Tempur Sealy International, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8848,2020,2020-04-27,2019-02-15,--,TS,Tenaris S.A. American Depositary Shares,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8849,2020,2020-04-27,2019-01-29,--,TCEHY,Tencent Holdings Limited Unsponsored ADR Representing B Shares,purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8850,2020,2020-04-27,2019-06-24,--,TCEHY,Tencent Holdings Limited Unsponsored ADR Representing B Shares,sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8851,2020,2020-04-27,2019-06-24,--,TER,"Teradyne, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8852,2020,2020-04-27,2019-03-06,--,TER,"Teradyne, Inc.",purchase,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8853,2020,2020-04-27,2019-02-06,--,TXRH,"Texas Roadhouse, Inc.",sale_partial,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
8854,2020,2020-04-27,2019-06-24,--,TXRH,"Texas Roadhouse, Inc.",sale_full,"$1,001 - $15,000",Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,FL,8000.5
